Reference_PC,Age
RE_12_b118_C1_O_0068,3.0
RE_12_b118_C1_O_0069,1.0
RE_12_b118_C1_O_0070,2.0
RE_12_b118_C1_O_0071,3.0
RE_12_b118_C1_O_0072,2.0
RE_12_b118_C1_O_0073,2.0
RE_12_b118_C1_O_0074,2.0
RE_12_b118_C1_O_0075,5.0
RE_12_b118_C1_O_0077,2.0
RE_12_b118_C1_O_0078,2.0
RE_12_b118_C1_O_0079,2.0
RE_12_b118_C1_O_0080,2.0
RE_12_b118_C1_O_0081,4.0
RE_12_b118_C1_O_0082,3.0
RE_12_b118_C1_O_0083,2.0
RE_12_b118_C1_O_0084,4.0
RE_12_b118_C1_O_0085,3.0
RE_12_b118_C1_O_0086,3.0
RE_12_b118_C1_O_0087,2.0
RE_12_b118_C1_O_0088,2.0
RE_12_b118_C1_O_0089,2.0
RE_12_b118_C1_O_0090,2.0
RE_12_b118_C1_O_0091,2.0
RE_12_b118_C1_O_0092,6.0
RE_12_b118_C1_O_0093,3.0
RE_12_b118_C1_O_0094,3.0
RE_12_b118_C1_O_0095,2.0
RE_12_b118_C1_O_0096,2.0
RE_12_b118_C1_O_0097,2.0
RE_12_b118_C1_O_0098,3.0
RE_12_b118_C1_O_0100,1.0
RE_12_b118_C1_O_0101,2.0
RE_12_b118_C1_O_0102,2.0
RE_12_b118_C1_O_0104,2.0
RE_12_b118_C1_O_0105,3.0
RE_12_b118_C1_O_0106,2.0
RE_12_b118_C1_O_0107,2.0
RE_12_b118_C1_O_0108,3.0
RE_12_b118_C1_O_0109,2.0
RE_12_b118_C1_O_0110,2.0
RE_12_b118_C1_O_0111,2.0
RE_12_b118_C1_O_0112,3.0
RE_12_b118_C1_O_0113,3.0
RE_12_b118_C1_O_0114,3.0
RE_12_b118_C1_O_0115,2.0
RE_12_b118_C1_O_0116,3.0
RE_12_b118_C1_O_0117,4.0
RE_12_b118_C1_O_0118,2.0
RE_12_b118_C1_O_0119,2.0
RE_12_b118_C1_O_0120,3.0
RE_12_b118_C1_O_0121,3.0
RE_12_b118_C1_O_0122,4.0
RE_12_b118_C1_O_0123,3.0
RE_12_b118_C1_O_0124,5.0
RE_12_b118_C1_O_0125,3.0
RE_12_b118_C1_O_0126,4.0
RE_12_b118_C1_O_0127,3.0
RE_12_b118_C1_O_0128,3.0
RE_12_b118_C1_O_0129,2.0
RE_12_b118_C1_O_0130,2.0
RE_12_b118_C1_O_0131,2.0
RE_12_b118_C1_O_0132,1.0
RE_12_b118_C1_O_0133,3.0
RE_12_b118_C1_O_0134,-1.0
RE_12_b118_C1_O_0135,1.0
RE_12_b118_C1_O_0136,2.0
RE_12_b118_C1_O_0137,2.0
RE_12_b118_C1_O_0138,2.0
RE_12_b118_C1_O_0139,2.0
RE_12_b118_C1_O_0140,1.0
RE_12_b118_C1_O_0141,2.0
RE_12_b118_C1_O_0142,2.0
RE_12_b118_C1_O_0143,2.0
RE_12_b118_C1_O_0144,2.0
RE_12_b118_C1_O_0146,3.0
RE_12_b118_C1_O_0147,3.0
RE_12_b118_C1_O_0148,1.0
RE_12_b118_C1_O_0149,2.0
RE_12_b118_C1_O_0150,1.0
RE_12_b118_C1_O_0151,1.0
RE_12_b118_C1_O_0152,3.0
RE_12_b118_C1_O_0153,2.0
RE_12_b118_C1_O_0154,2.0
RE_12_b118_C1_O_0155,2.0
RE_12_b118_C1_O_0156,2.0
RE_12_b118_C1_O_0157,2.0
RE_12_b118_C1_O_0158,1.0
RE_12_b118_C1_O_0159,0.0
RE_12_b118_C1_O_0160,2.0
RE_12_b118_C1_O_0161,3.0
RE_12_b118_C1_O_0162,2.0
RE_12_b118_C1_O_0163,1.0
RE_12_b118_C1_O_0164,2.0
RE_12_b118_C1_O_0166,2.0
RE_12_b118_C1_O_0167,2.0
RE_12_b118_C1_O_0168,3.0
RE_12_b118_C1_O_0169,2.0
RE_12_b118_C1_O_0170,2.0
RE_12_b118_C1_O_0171,1.0
RE_12_b118_C1_O_0172,2.0
RE_12_b118_C1_O_0173,2.0
RE_12_b118_C1_O_0174,1.0
RE_12_b118_C1_O_0175,3.0
RE_12_b118_C1_O_0176,2.0
RE_12_b118_C1_O_0177,2.0
RE_12_b118_C1_O_0178,1.0
RE_12_b118_C1_O_0179,2.0
RE_12_b118_C1_O_0180,2.0
RE_12_b118_C1_O_0181,2.0
RE_12_b118_C1_O_0182,2.0
RE_12_b118_C1_O_0183,1.0
RE_12_b118_C1_O_0184,2.0
RE_12_b118_C1_O_0185,4.0
RE_12_b118_C1_O_0187,4.0
RE_12_b118_C1_O_0189,4.0
RE_12_b118_C1_O_0191,2.0
RE_12_b118_C1_O_0192,2.0
RE_12_b118_C1_O_0193,2.0
RE_12_b118_C1_O_0194,2.0
RE_12_b118_C1_O_0196,2.0
RE_12_b118_C1_O_0197,2.0
RE_12_b118_C1_O_0199,2.0
RE_12_b118_C1_O_0200,2.0
RE_12_b118_C1_O_0201,4.0
RE_12_b118_C1_O_0203,3.0
RE_12_b118_C1_O_0204,2.0
RE_12_b118_C1_O_0206,2.0
RE_12_b118_C1_O_0207,2.0
RE_12_b118_C1_O_0208,2.0
RE_12_b118_C1_O_0209,2.0
RE_12_b118_C1_O_0210,4.0
RE_12_b118_C1_O_0211,3.0
RE_12_b118_C1_O_0214,2.0
RE_12_b118_C1_O_0215,2.0
RE_12_b118_C1_O_0216,2.0
RE_12_b118_C1_O_0217,2.0
RE_12_b118_C1_O_0218,3.0
RE_12_b118_C1_O_0219,2.0
RE_12_b118_C1_O_0220,2.0
RE_12_b118_C1_O_0221,2.0
RE_12_b118_C1_O_0222,2.0
RE_12_b118_C1_O_0223,2.0
RE_12_b118_C1_O_0224,3.0
RE_12_b118_C1_O_0225,3.0
RE_12_b118_C1_O_0226,3.0
RE_12_b118_C1_O_0227,3.0
RE_12_b118_C1_O_0228,2.0
RE_12_b118_C1_O_0229,1.0
RE_12_b118_C1_O_0230,4.0
RE_12_b118_C1_O_0231,2.0
RE_12_b118_C1_O_0233,4.0
RE_12_b118_C1_O_0236,2.0
RE_12_b118_C1_O_0237,3.0
RE_12_b118_C1_O_0238,3.0
RE_12_b118_C1_O_0239,2.0
RE_12_b118_C1_O_0240,3.0
RE_12_b118_C1_O_0241,2.0
RE_12_b118_C1_O_0242,3.0
RE_12_b118_C1_O_0243,3.0
RE_12_b118_C1_O_0244,2.0
RE_12_b118_C1_O_0245,2.0
RE_12_b118_C1_O_0246,2.0
RE_12_b118_C1_O_0247,3.0
RE_12_b118_C1_O_0248,3.0
RE_12_b118_C1_O_0249,3.0
RE_12_b118_C1_O_0250,2.0
RE_12_b118_C1_O_0251,2.0
RE_12_b118_C1_O_0252,2.0
RE_12_b118_C1_O_0253,1.0
RE_12_b118_C1_O_0254,3.0
RE_12_b118_C1_O_0255,2.0
RE_12_b118_C1_O_0256,3.0
RE_12_b118_C1_O_0257,11.0
RE_12_b118_C1_O_0258,3.0
RE_12_b118_C1_O_0260,5.0
RE_12_b118_C1_O_0261,2.0
RE_12_b118_C1_O_0262,3.0
RE_12_b118_C1_O_0263,3.0
RE_12_b118_C1_O_0264,4.0
RE_12_b118_C1_O_0265,3.0
RE_12_b118_C1_O_0266,4.0
RE_12_b118_C1_O_0267,4.0
RE_12_b118_C1_O_0268,4.0
RE_12_b118_C1_O_0269,5.0
RE_12_b118_C1_O_0270,5.0
RE_12_b118_C1_O_0271,4.0
RE_12_b118_C1_O_0272,4.0
RE_12_b118_C1_O_0273,4.0
RE_12_b118_C1_O_0274,2.0
RE_12_b118_C1_O_0276,3.0
RE_12_b118_C1_O_0279,3.0
RE_12_b118_C1_O_0280,3.0
RE_12_b118_C1_O_0281,3.0
RE_12_b118_C1_O_0282,4.0
RE_12_b118_C1_O_0283,4.0
RE_12_b118_C1_O_0284,3.0
RE_12_b118_C1_O_0286,3.0
RE_12_b118_C1_O_0287,3.0
RE_12_b118_C1_O_0290,3.0
RE_12_b118_C1_O_0291,5.0
RE_12_b118_C1_O_0292,6.0
RE_12_b118_C1_O_0293,3.0
RE_12_b118_C1_O_0294,2.0
RE_12_b118_C1_O_0295,4.0
RE_12_b118_C1_O_0296,5.0
RE_12_b118_C1_O_0297,3.0
RE_12_b118_C1_O_0298,3.0
RE_12_b118_C1_O_0299,3.0
RE_12_b118_C1_O_0300,4.0
RE_12_b118_C1_O_0301,2.0
RE_12_b118_C1_O_0302,1.0
RE_12_b118_C1_O_0303,1.0
RE_12_b118_C1_O_0304,0.0
RE_12_b118_C1_O_0305,0.0
RE_12_b118_C1_O_0307,2.0
RE_12_b118_C1_O_0308,3.0
RE_12_b118_C1_O_0309,2.0
RE_12_b118_C1_O_0310,1.0
RE_12_b118_C1_O_0312,1.0
RE_12_b129_C1_O_0001,2.0
RE_12_b129_C1_O_0002,2.0
RE_12_b129_C1_O_0004,2.0
RE_12_b129_C1_O_0005,2.0
RE_12_b129_C1_O_0006,2.0
RE_12_b129_C1_O_0007,2.0
RE_12_b129_C1_O_0008,2.0
RE_12_b129_C1_O_0009,4.0
RE_12_b129_C1_O_0010,2.0
RE_12_b129_C1_O_0011,4.0
RE_12_b129_C1_O_0012,3.0
RE_12_b129_C1_O_0013,4.0
RE_12_b129_C1_O_0014,3.0
RE_12_b129_C1_O_0015,4.0
RE_12_b129_C1_O_0016,2.0
RE_12_b129_C1_O_0017,2.0
RE_12_b129_C1_O_0018,4.0
RE_12_b129_C1_O_0019,2.0
RE_12_b129_C1_O_0020,2.0
RE_12_b129_C1_O_0021,2.0
RE_12_b129_C1_O_0022,3.0
RE_12_b129_C1_O_0023,3.0
RE_12_b129_C1_O_0024,2.0
RE_12_b129_C1_O_0025,3.0
RE_12_b129_C1_O_0026,2.0
RE_12_b129_C1_O_0027,3.0
RE_12_b129_C1_O_0030,3.0
RE_12_b129_C1_O_0032,4.0
RE_12_b129_C1_O_0033,7.0
RE_12_b129_C1_O_0034,3.0
RE_12_b129_C1_O_0035,6.0
RE_12_b129_C1_O_0036,4.0
RE_12_b129_C1_O_0037,5.0
RE_12_b129_C1_O_0038,6.0
RE_12_b129_C1_O_0039,3.0
RE_12_b129_C1_O_0040,4.0
RE_12_b129_C1_O_0041,5.0
RE_12_b129_C1_O_0044,3.0
RE_12_b129_C1_O_0045,2.0
RE_12_b129_C1_O_0046,2.0
RE_12_b38_C1_O_0001,4.0
RE_12_b38_C1_O_0002,4.0
RE_12_b38_C1_O_0003,3.0
RE_12_b38_C1_O_0004,3.0
RE_12_b38_C1_O_0005,4.0
RE_12_b38_C1_O_0006,4.0
RE_12_b38_C1_O_0007,6.0
RE_12_b38_C1_O_0008,4.0
RE_12_b38_C1_O_0009,4.0
RE_12_b38_C1_O_0010,4.0
RE_12_b38_C1_O_0011,4.0
RE_12_b38_C1_O_0012,4.0
RE_12_b38_C1_O_0013,5.0
RE_12_b38_C1_O_0014,5.0
RE_12_b38_C1_O_0015,4.0
RE_12_b38_C1_O_0016,4.0
RE_12_b38_C1_O_0017,4.0
RE_12_b38_C1_O_0018,4.0
RE_12_b38_C1_O_0019,4.0
RE_12_b38_C1_O_0020,4.0
RE_12_b38_C1_O_0021,4.0
RE_12_b38_C1_O_0022,4.0
RE_12_b38_C1_O_0023,5.0
RE_12_b38_C1_O_0024,5.0
RE_12_b38_C1_O_0025,5.0
RE_12_b38_C1_O_0027,4.0
RE_12_b38_C1_O_0028,4.0
RE_12_b38_C1_O_0029,3.0
RE_12_b38_C1_O_0030,5.0
RE_12_b38_C1_O_0031,4.0
RE_12_b38_C1_O_0032,5.0
RE_12_b38_C1_O_0033,3.0
RE_12_b38_C1_O_0034,4.0
RE_12_b38_C1_O_0035,3.0
RE_12_b38_C1_O_0036,6.0
RE_12_b38_C1_O_0038,5.0
RE_12_b38_C1_O_0039,3.0
RE_12_b38_C1_O_0040,4.0
RE_12_b38_C1_O_0041,4.0
RE_12_b38_C1_O_0042,5.0
RE_12_b38_C1_O_0043,6.0
RE_12_b38_C1_O_0044,5.0
RE_12_b38_C1_O_0045,3.0
RE_12_b38_C1_O_0046,4.0
RE_12_b38_C1_O_0048,5.0
RE_12_b38_C1_O_0049,6.0
RE_12_b38_C1_O_0050,4.0
RE_12_b38_C1_O_0051,3.0
RE_12_b38_C1_O_0052,3.0
RE_12_b38_C1_O_0053,8.0
RE_12_b38_C1_O_0054,4.0
RE_12_b38_C1_O_0055,6.0
RE_12_b38_C1_O_0056,3.0
RE_12_b38_C1_O_0057,4.0
RE_12_b38_C1_O_0058,8.0
RE_12_b38_C1_O_0059,8.0
RE_12_b38_C1_O_0060,4.0
RE_12_b38_C1_O_0061,8.0
RE_12_b38_C1_O_0062,6.0
RE_12_b38_C1_O_0063,4.0
RE_12_b38_C1_O_0064,5.0
RE_12_b38_C1_O_0065,6.0
RE_12_b38_C1_O_0066,7.0
RE_12_b38_C1_O_0067,5.0
RE_12_b38_C1_O_0068,4.0
RE_12_b38_C1_O_0069,5.0
RE_12_b38_C1_O_0070,5.0
RE_12_b38_C1_O_0071,5.0
RE_12_b38_C1_O_0075,4.0
RE_12_b38_C1_O_0076,2.0
RE_12_b38_C1_O_0077,3.0
RE_12_b38_C1_O_0078,3.0
RE_12_b38_C1_O_0079,3.0
RE_12_b38_C1_O_0081,5.0
RE_12_b38_C1_O_0082,2.0
RE_12_b38_C1_O_0083,3.0
RE_12_b39_C1_O_0001,2.0
RE_12_b39_C1_O_0002,3.0
RE_12_b39_C1_O_0003,3.0
RE_12_b39_C1_O_0004,3.0
RE_12_b39_C1_O_0005,3.0
RE_12_b39_C1_O_0006,3.0
RE_12_b39_C1_O_0007,3.0
RE_12_b39_C1_O_0008,3.0
RE_12_b39_C1_O_0009,3.0
RE_12_b39_C1_O_0010,3.0
RE_12_b39_C1_O_0011,2.0
RE_12_b39_C1_O_0012,3.0
RE_12_b39_C1_O_0013,4.0
RE_12_b39_C1_O_0014,3.0
RE_12_b39_C1_O_0015,3.0
RE_12_b39_C1_O_0016,2.0
RE_12_b39_C1_O_0017,2.0
RE_12_b39_C1_O_0018,3.0
RE_12_b39_C1_O_0021,4.0
RE_12_b48_C1_O_0001,3.0
RE_12_b48_C1_O_0002,3.0
RE_12_b48_C1_O_0003,4.0
RE_12_b48_C1_O_0004,4.0
RE_12_b48_C1_O_0007,4.0
RE_12_b48_C1_O_0008,3.0
RE_12_b48_C1_O_0009,4.0
RE_12_b48_C1_O_0010,4.0
RE_12_b48_C1_O_0011,3.0
RE_12_b48_C1_O_0012,4.0
RE_12_b48_C1_O_0013,4.0
RE_12_b48_C1_O_0016,4.0
RE_12_b48_C1_O_0018,4.0
RE_12_b48_C1_O_0019,5.0
RE_12_b48_C1_O_0020,4.0
RE_12_b48_C1_O_0021,4.0
RE_12_b48_C1_O_0022,4.0
RE_12_b48_C1_O_0024,3.0
RE_12_b48_C1_O_0025,4.0
RE_12_b48_C1_O_0026,4.0
RE_12_b48_C1_O_0027,4.0
RE_12_b48_C1_O_0028,3.0
RE_12_b48_C1_O_0029,4.0
RE_12_b48_C1_O_0030,4.0
RE_12_b48_C1_O_0031,5.0
RE_12_b48_C1_O_0032,5.0
RE_12_b48_C1_O_0033,6.0
RE_12_b48_C1_O_0034,4.0
RE_12_b48_C1_O_0035,5.0
RE_12_b48_C1_O_0036,4.0
RE_12_b48_C1_O_0037,9.0
RE_12_b48_C1_O_0038,7.0
RE_12_b48_C1_O_0039,9.0
RE_12_b48_C1_O_0040,6.0
RE_12_b48_C1_O_0041,6.0
RE_12_b48_C1_O_0042,6.0
RE_12_b48_C1_O_0044,8.0
RE_12_b48_C1_O_0045,5.0
RE_12_b48_C1_O_0046,5.0
RE_12_b48_C1_O_0047,5.0
RE_12_b48_C1_O_0048,6.0
RE_12_b48_C1_O_0049,6.0
RE_12_b48_C1_O_0050,7.0
RE_12_b48_C1_O_0051,4.0
RE_12_b48_C1_O_0052,4.0
RE_12_b48_C1_O_0053,4.0
RE_12_b48_C1_O_0054,4.0
RE_12_b48_C1_O_0055,4.0
RE_12_b48_C1_O_0056,4.0
RE_12_b48_C1_O_0058,3.0
RE_12_b48_C1_O_0060,4.0
RE_12_b48_C1_O_0061,4.0
RE_12_b48_C1_O_0062,3.0
RE_12_b48_C1_O_0063,3.0
RE_12_b48_C1_O_0064,5.0
RE_12_b48_C1_O_0065,3.0
RE_12_b48_C1_O_0066,4.0
RE_12_b48_C1_O_0067,4.0
RE_12_b48_C1_O_0068,4.0
RE_12_b48_C1_O_0069,4.0
RE_12_b48_C1_O_0070,7.0
RE_12_b48_C1_O_0071,8.0
RE_12_b48_C1_O_0072,4.0
RE_12_b48_C1_O_0073,4.0
RE_12_b48_C1_O_0074,5.0
RE_12_b48_C1_O_0075,5.0
RE_12_b48_C1_O_0076,8.0
RE_12_b48_C1_O_0077,6.0
RE_12_b48_C1_O_0078,7.0
RE_12_b48_C1_O_0079,6.0
RE_12_b48_C1_O_0080,8.0
RE_12_b48_C1_O_0081,3.0
RE_12_b48_C1_O_0082,3.0
RE_12_b48_C1_O_0083,4.0
RE_12_b48_C1_O_0084,3.0
RE_12_b48_C1_O_0087,3.0
RE_12_b48_C1_O_0088,2.0
RE_12_b48_C1_O_0089,3.0
RE_12_b48_C1_O_0090,3.0
RE_12_b48_C1_O_0091,3.0
RE_12_b48_C1_O_0092,4.0
RE_12_b48_C1_O_0093,3.0
RE_12_b48_C1_O_0096,4.0
RE_12_b48_C1_O_0098,2.0
RE_12_b48_C1_O_0099,3.0
RE_12_b48_C1_O_0100,4.0
RE_12_b48_C1_O_0101,4.0
RE_12_b48_C1_O_0102,3.0
RE_12_b48_C1_O_0104,5.0
RE_12_b48_C1_O_0105,4.0
RE_12_b48_C1_O_0106,4.0
RE_12_b48_C1_O_0107,3.0
RE_12_b48_C1_O_0108,2.0
RE_12_b48_C1_O_0109,4.0
RE_12_b48_C1_O_0110,5.0
RE_12_b48_C1_O_0111,2.0
RE_12_b48_C1_O_0112,3.0
RE_12_b48_C1_O_0113,3.0
RE_12_b48_C1_O_0114,3.0
RE_12_b48_C1_O_0115,4.0
RE_12_b48_C1_O_0116,4.0
RE_12_b48_C1_O_0117,3.0
RE_12_b48_C1_O_0118,5.0
RE_12_b48_C1_O_0119,5.0
RE_12_b48_C1_O_0120,3.0
RE_12_b48_C1_O_0121,3.0
RE_12_b48_C1_O_0122,4.0
RE_12_b48_C1_O_0123,4.0
RE_12_b48_C1_O_0124,3.0
RE_12_b48_C1_O_0125,3.0
RE_12_b48_C1_O_0126,3.0
RE_12_b48_C1_O_0128,3.0
RE_12_b48_C1_O_0129,3.0
RE_12_b48_C1_O_0130,3.0
RE_12_b48_C1_O_0131,3.0
RE_12_b48_C1_O_0132,3.0
RE_12_b48_C1_O_0133,3.0
RE_12_b48_C1_O_0134,4.0
RE_12_b48_C1_O_0135,4.0
RE_12_b48_C1_O_0136,3.0
RE_12_b48_C1_O_0137,4.0
RE_12_b48_C1_O_0138,4.0
RE_12_b48_C1_O_0139,4.0
RE_12_b48_C1_O_0142,4.0
RE_12_b48_C1_O_0143,4.0
RE_12_b48_C1_O_0144,4.0
RE_12_b48_C1_O_0145,4.0
RE_12_b48_C1_O_0146,4.0
RE_12_b48_C1_O_0147,4.0
RE_12_b48_C1_O_0148,5.0
RE_12_b48_C1_O_0150,4.0
RE_12_b48_C1_O_0151,4.0
RE_12_b48_C1_O_0152,3.0
RE_12_b48_C1_O_0153,4.0
RE_12_b48_C1_O_0154,5.0
RE_12_b48_C1_O_0155,4.0
RE_12_b48_C1_O_0156,4.0
RE_12_b48_C1_O_0157,5.0
RE_12_b48_C1_O_0158,4.0
RE_12_b48_C1_O_0159,4.0
RE_12_b48_C1_O_0160,4.0
RE_12_b48_C1_O_0161,5.0
RE_12_b48_C1_O_0162,4.0
RE_12_b48_C1_O_0163,5.0
RE_12_b48_C1_O_0164,3.0
RE_12_b48_C1_O_0165,5.0
RE_12_b48_C1_O_0166,4.0
RE_12_b48_C1_O_0167,3.0
RE_12_b48_C1_O_0168,5.0
RE_12_b48_C1_O_0169,4.0
RE_12_b48_C1_O_0170,3.0
RE_12_b48_C1_O_0171,3.0
RE_12_b48_C1_O_0172,4.0
RE_12_b48_C1_O_0173,4.0
RE_12_b48_C1_O_0174,3.0
RE_12_b48_C1_O_0175,4.0
RE_12_b48_C1_O_0176,5.0
RE_12_b48_C1_O_0177,5.0
RE_12_b48_C1_O_0178,6.0
RE_12_b48_C1_O_0179,3.0
RE_12_b48_C1_O_0180,3.0
RE_12_b48_C1_O_0181,4.0
RE_12_b48_C1_O_0182,3.0
RE_12_b48_C1_O_0183,4.0
RE_12_b48_C1_O_0184,7.0
RE_12_b48_C1_O_0185,5.0
RE_12_b48_C1_O_0186,8.0
RE_12_b48_C1_O_0187,9.0
RE_12_b48_C1_O_0188,9.0
RE_12_b48_C1_O_0189,5.0
RE_12_b48_C1_O_0190,5.0
RE_12_b48_C1_O_0191,5.0
RE_12_b48_C1_O_0192,4.0
RE_12_b48_C1_O_0193,7.0
RE_12_b48_C1_O_0194,8.0
RE_12_b48_C1_O_0195,7.0
RE_12_b48_C1_O_0196,4.0
RE_12_b48_C1_O_0197,13.0
RE_12_b48_C1_O_0198,7.0
RE_12_b48_C1_O_0199,6.0
RE_12_b48_C1_O_0200,8.0
RE_12_b49_C1_O_0001,4.0
RE_12_b49_C1_O_0002,3.0
RE_12_b49_C1_O_0003,4.0
RE_12_b49_C1_O_0004,4.0
RE_12_b49_C1_O_0005,4.0
RE_12_b49_C1_O_0006,5.0
RE_12_b49_C1_O_0007,3.0
RE_12_b49_C1_O_0008,3.0
RE_12_b49_C1_O_0009,3.0
RE_12_b49_C1_O_0010,3.0
RE_12_b49_C1_O_0011,4.0
RE_12_b49_C1_O_0012,3.0
RE_12_b49_C1_O_0013,4.0
RE_12_b49_C1_O_0014,3.0
RE_12_b49_C1_O_0015,4.0
RE_12_b49_C1_O_0016,4.0
RE_12_b49_C1_O_0017,3.0
RE_12_b49_C1_O_0018,3.0
RE_12_b49_C1_O_0019,3.0
RE_12_b49_C1_O_0020,3.0
RE_12_b49_C1_O_0021,3.0
RE_12_b49_C1_O_0022,4.0
RE_12_b49_C1_O_0023,3.0
RE_12_b49_C1_O_0024,3.0
RE_12_b49_C1_O_0025,4.0
RE_12_b49_C1_O_0026,3.0
RE_12_b49_C1_O_0027,4.0
RE_12_b49_C1_O_0028,3.0
RE_12_b49_C1_O_0029,4.0
RE_12_b49_C1_O_0030,3.0
RE_12_b49_C1_O_0031,4.0
RE_12_b49_C1_O_0032,4.0
RE_12_b49_C1_O_0033,3.0
RE_12_b49_C1_O_0034,3.0
RE_12_b49_C1_O_0035,3.0
RE_12_b49_C1_O_0036,3.0
RE_12_b49_C1_O_0037,4.0
RE_12_b49_C1_O_0038,2.0
RE_12_b49_C1_O_0039,3.0
RE_12_b49_C1_O_0040,4.0
RE_12_b49_C1_O_0041,4.0
RE_12_b49_C1_O_0042,3.0
RE_12_b49_C1_O_0043,4.0
RE_12_b49_C1_O_0044,3.0
RE_12_b49_C1_O_0045,4.0
RE_12_b49_C1_O_0046,3.0
RE_12_b49_C1_O_0047,3.0
RE_12_b49_C1_O_0048,4.0
RE_12_b49_C1_O_0049,4.0
RE_12_b49_C1_O_0050,3.0
RE_12_b49_C1_O_0051,4.0
RE_12_b49_C1_O_0052,5.0
RE_12_b49_C1_O_0053,4.0
RE_12_b49_C1_O_0054,5.0
RE_12_b49_C1_O_0055,3.0
RE_12_b49_C1_O_0056,4.0
RE_12_b49_C1_O_0057,4.0
RE_12_b49_C1_O_0058,3.0
RE_12_b49_C1_O_0059,3.0
RE_12_b49_C1_O_0060,3.0
RE_12_b49_C1_O_0061,4.0
RE_12_b49_C1_O_0062,3.0
RE_12_b49_C1_O_0063,4.0
RE_12_b49_C1_O_0064,3.0
RE_12_b49_C1_O_0065,3.0
RE_12_b49_C1_O_0066,3.0
RE_12_b49_C1_O_0067,3.0
RE_12_b49_C1_O_0068,5.0
RE_12_b49_C1_O_0069,3.0
RE_12_b49_C1_O_0070,4.0
RE_12_b49_C1_O_0071,4.0
RE_12_b49_C1_O_0072,3.0
RE_12_b49_C1_O_0073,3.0
RE_12_b49_C1_O_0074,4.0
RE_12_b49_C1_O_0075,4.0
RE_12_b49_C1_O_0076,3.0
RE_12_b49_C1_O_0077,3.0
RE_12_b49_C1_O_0078,4.0
RE_12_b49_C1_O_0079,4.0
RE_12_b49_C1_O_0080,3.0
RE_12_b49_C1_O_0081,4.0
RE_12_b49_C1_O_0082,4.0
RE_12_b49_C1_O_0083,3.0
RE_12_b49_C1_O_0084,4.0
RE_12_b49_C1_O_0085,3.0
RE_12_b49_C1_O_0086,5.0
RE_12_b49_C1_O_0087,5.0
RE_12_b49_C1_O_0088,4.0
RE_12_b49_C1_O_0089,3.0
RE_12_b49_C1_O_0090,4.0
RE_12_b49_C1_O_0091,4.0
RE_12_b49_C1_O_0092,4.0
RE_12_b49_C1_O_0093,4.0
RE_12_b49_C1_O_0094,4.0
RE_12_b49_C1_O_0095,4.0
RE_12_b49_C1_O_0097,4.0
RE_12_b49_C1_O_0098,4.0
RE_12_b49_C1_O_0099,3.0
RE_12_b49_C1_O_0100,3.0
RE_12_b49_C1_O_0101,4.0
RE_12_b49_C1_O_0102,3.0
RE_12_b49_C1_O_0103,3.0
RE_12_b49_C1_O_0104,3.0
RE_12_b49_C1_O_0105,6.0
RE_12_b49_C1_O_0106,3.0
RE_12_b49_C1_O_0108,4.0
RE_12_b49_C1_O_0109,4.0
RE_12_b49_C1_O_0110,4.0
RE_12_b49_C1_O_0111,-1.0
RE_12_b49_C1_O_0112,3.0
RE_12_b49_C1_O_0113,3.0
RE_12_b49_C1_O_0114,4.0
RE_12_b49_C1_O_0115,3.0
RE_12_b49_C1_O_0116,8.0
RE_12_b49_C1_O_0117,9.0
RE_12_b49_C1_O_0118,9.0
RE_12_b49_C1_O_0119,6.0
RE_12_b49_C1_O_0120,7.0
RE_12_b49_C1_O_0121,6.0
RE_12_b49_C1_O_0122,5.0
RE_12_b49_C1_O_0123,5.0
RE_12_b49_C1_O_0124,5.0
RE_12_b49_C1_O_0125,5.0
RE_12_b49_C1_O_0126,4.0
RE_12_b49_C1_O_0127,7.0
RE_12_b49_C1_O_0128,6.0
RE_12_b49_C1_O_0129,6.0
RE_12_b49_C1_O_0130,6.0
RE_12_b49_C1_O_0131,6.0
RE_12_b49_C1_O_0132,5.0
RE_12_b49_C1_O_0133,5.0
RE_12_b49_C1_O_0134,6.0
RE_12_b49_C1_O_0135,5.0
RE_12_b49_C1_O_0136,5.0
RE_12_b49_C1_O_0137,4.0
RE_12_b49_C1_O_0138,5.0
RE_12_b49_C1_O_0139,4.0
RE_12_b49_C1_O_0140,4.0
RE_12_b49_C1_O_0141,4.0
RE_12_b49_C1_O_0142,4.0
RE_12_b49_C1_O_0143,4.0
RE_12_b49_C1_O_0144,4.0
RE_12_b49_C1_O_0145,3.0
RE_12_b49_C1_O_0146,4.0
RE_12_b49_C1_O_0147,3.0
RE_12_b49_C1_O_0148,5.0
RE_12_b49_C1_O_0150,4.0
RE_12_b49_C1_O_0151,4.0
RE_12_b49_C1_O_0152,5.0
RE_12_b49_C1_O_0153,3.0
RE_12_b49_C1_O_0154,4.0
RE_12_b49_C1_O_0155,3.0
RE_12_b49_C1_O_0156,3.0
RE_12_b49_C1_O_0157,4.0
RE_12_b49_C1_O_0158,4.0
RE_12_b49_C1_O_0159,5.0
RE_12_b49_C1_O_0160,3.0
RE_12_b49_C1_O_0161,4.0
RE_12_b49_C1_O_0162,6.0
RE_12_b49_C1_O_0163,5.0
RE_12_b49_C1_O_0164,6.0
RE_12_b49_C1_O_0165,3.0
RE_12_b49_C1_O_0166,4.0
RE_12_b49_C1_O_0167,4.0
